Time[s],Fx[N],Fy[N],Fz[N],Mx[Nm],My[Nm],Mz[Nm],COPx[cm],COPy[cm]
2.9,-1.498777,-4.217138,534.971127,3.732004,39.446899,-0.655624,-7.37365,0.697608
2.91,-1.495245,-4.196404,534.911193,3.741635,39.429263,-0.660522,-7.371179,0.699487
2.92,-1.482032,-4.181569,534.907952,3.74636,39.408388,-0.667154,-7.367321,0.700375
2.93,-1.45341,-4.174827,534.949582,3.744683,39.387149,-0.674357,-7.362778,0.700007
2.94,-1.404814,-4.175732,535.026066,3.73709,39.368384,-0.681353,-7.358218,0.698487
2.95,-1.335228,-4.18126,535.130755,3.725717,39.354082,-0.687992,-7.354106,0.696225
2.96,-1.248622,-4.186565,535.256347,3.713354,39.344638,-0.694644,-7.350616,0.693752
2.97,-1.153672,-4.186546,535.389119,3.702331,39.338546,-0.701856,-7.347655,0.691522
2.98,-1.061848,-4.177922,535.505799,3.69383,39.332779,-0.70999,-7.344977,0.689783
2.99,-0.984596,-4.160921,535.57593,3.687908,39.323803,-0.718973,-7.342339,0.688587
3,-0.9306,-4.139559,535.570179,3.684023,39.308902,-0.728177,-7.339636,0.687869
3.01,-0.90395,-4.120136,535.472,3.681578,39.287346,-0.736485,-7.336956,0.687539
3.02,-0.903664,-4.108653,535.287552,3.680144,39.26096,-0.742575,-7.334555,0.687508
3.03,-0.924422,-4.108466,535.04846,3.679363,39.233806,-0.745388,-7.332757,0.687669
3.04,-0.95812,-4.119177,534.805062,3.678754,39.21101,-0.744609,-7.331832,0.687868
3.05,-0.995739,-4.136991,534.612415,3.677598,39.197137,-0.740919,-7.331879,0.6879
3.06,-1.029097,-4.156083,534.51431,3.674992,39.194782,-0.735838,-7.332784,0.687539
3.07,-1.052251,-4.170338,534.530206,3.670129,39.203933,-0.731207,-7.334278,0.686608
3.08,-1.062364,-4.175088,534.648502,3.662684,39.222294,-0.728573,-7.33609,0.685064
3.09,-1.059845,-4.168548,534.828573,3.653054,39.246301,-0.728713,-7.338108,0.683033
3.1,-1.047657,-4.152489,535.012543,3.642243,39.27234,-0.73144,-7.340452,0.680777
3.11,-1.030097,-4.131726,535.144284,3.631463,39.29768,-0.735657,-7.34338,0.678595
3.12,-1.011783,-4.112498,535.188972,3.621692,39.320906,-0.739622,-7.347107,0.676713
3.13,-0.997228,-4.100445,535.144956,3.61338,39.341941,-0.741394,-7.351642,0.675215
3.14,-0.990559,-4.099076,535.042688,3.606352,39.361857,-0.739368,-7.356769,0.674031
3.15,-0.994621,-4.109233,534.931399,3.599907,39.382562,-0.732814,-7.362171,0.672966
3.16,-1.009533,-4.129404,534.859574,3.593142,39.406267,-0.722191,-7.367591,0.671792
3.17,-1.031861,-4.156298,534.857604,3.585395,39.434704,-0.709099,-7.372935,0.670346
3.18,-1.05554,-4.185235,534.929613,3.576542,39.468324,-0.695799,-7.378228,0.668601
3.19,-1.074467,-4.210501,535.056609,3.566932,39.505925,-0.684493,-7.383504,0.666646
3.2,-1.085422,-4.226266,535.20731,3.557058,39.545026,-0.676699,-7.38873,0.664613
3.21,-1.089549,-4.228395,535.350105,3.547306,39.582864,-0.672981,-7.393828,0.662614
3.22,-1.091451,-4.216477,535.461245,3.537925,39.617523,-0.673056,-7.398766,0.660725
3.23,-1.096317,-4.194739,535.527828,3.529094,39.648614,-0.676032,-7.403652,0.658994
3.24,-1.106618,-4.170886,535.546491,3.520961,39.677248,-0.680586,-7.40874,0.657452
3.25,-1.120185,-4.153202,535.519918,3.513651,39.705383,-0.685072,-7.414362,0.65612
3.26,-1.130871,-4.147351,535.453665,3.507355,39.734999,-0.687743,-7.42081,0.655025
3.27,-1.131619,-4.154398,535.354976,3.502424,39.767499,-0.687163,-7.428249,0.654225
3.28,-1.11844,-4.170784,535.233268,3.499283,39.803526,-0.682684,-7.436669,0.653786
3.29,-1.093259,-4.189925,535.100792,3.498012,39.843036,-0.674738,-7.445894,0.653711
3.3,-1.064174,-4.20455,534.972277,3.497774,39.885424,-0.664756,-7.455606,0.653823
3.31,-1.042844,-4.208879,534.863393,3.496568,39.929649,-0.654745,-7.465392,0.653731
3.32,-1.039957,-4.200147,534.788409,3.491766,39.974408,-0.646722,-7.474808,0.652925
3.33,-1.06058,-4.179366,534.757314,3.481348,40.018361,-0.642226,-7.483462,0.651015
3.34,-1.101596,-4.151303,534.772857,3.465112,40.06034,-0.641985,-7.491094,0.64796
3.35,-1.152737,-4.123625,534.828914,3.445013,40.099554,-0.645782,-7.497641,0.644134
3.36,-1.201038,-4.105159,534.912161,3.424337,40.135813,-0.652547,-7.503253,0.640168
3.37,-1.236682,-4.103485,535.007557,3.40611,40.169754,-0.660705,-7.508259,0.636647
3.38,-1.2574,-4.122461,535.105301,3.391655,40.202908,-0.668673,-7.513083,0.633829
3.39,-1.269327,-4.1605,535.205086,3.380079,40.237429,-0.675303,-7.518133,0.631548
3.4,-1.284042,-4.210334,535.31411,3.368893,40.275445,-0.680108,-7.523703,0.62933
3.41,-1.313359,-4.26066,535.43858,3.35534,40.318219,-0.683237,-7.529943,0.626653
3.42,-1.364367,-4.299525,535.573176,3.337665,40.365487,-0.685283,-7.536876,0.623195
3.43,-1.436608,-4.318409,535.695862,3.315699,40.415279,-0.687026,-7.544445,0.618952
3.44,-1.522109,-4.315252,535.772877,3.290651,40.464383,-0.689157,-7.552525,0.614188
3.45,-1.607851,-4.294869,535.77186,3.264397,40.509346,-0.692074,-7.560932,0.609289
3.46,-1.679793,-4.26651,535.675615,3.23877,40.547701,-0.695848,-7.569451,0.604614
3.47,-1.72721,-4.239903,535.489198,3.21516,40.578924,-0.700358,-7.577916,0.600415
3.48,-1.746093,-4.221775,535.237359,3.19442,40.60469,-0.705491,-7.586296,0.596823
3.49,-1.740475,-4.214318,534.954676,3.176896,40.628269,-0.711185,-7.594712,0.593863
3.5,-1.721162,-4.215835,534.674377,3.162487,40.653385,-0.717281,-7.603391,0.591479
3.51,-1.702174,-4.22276,534.422062,3.150809,40.683101,-0.723302,-7.612541,0.589573
3.52,-1.69614,-4.231728,534.216648,3.141493,40.719239,-0.728407,-7.622233,0.588056
3.53,-1.710382,-4.240671,534.07553,3.134458,40.762457,-0.731582,-7.632339,0.586894
3.54,-1.7451,-4.248764,534.017881,3.129908,40.812726,-0.731964,-7.642577,0.586106
3.55,-1.79405,-4.255839,534.061648,3.127973,40.869772,-0.729107,-7.652632,0.585695
3.56,-1.847106,-4.262047,534.214761,3.128161,40.933164,-0.723072,-7.662305,0.585562
3.57,-1.89362,-4.267996,534.465822,3.129013,41.002055,-0.71438,-7.671595,0.585447
3.58,-1.925518,-4.274862,534.780711,3.128286,41.074813,-0.703882,-7.680683,0.584966
3.59,-1.939387,-4.28409,535.108543,3.123727,41.148857,-0.692657,-7.689815,0.583756
3.6,-1.937143,-4.296785,535.395173,3.114154,41.220873,-0.681937,-7.699149,0.581655
3.61,-1.925167,-4.313291,535.598328,3.100264,41.287441,-0.673005,-7.708658,0.578841
3.62,-1.912185,-4.333187,535.697876,3.084648,41.34593,-0.666977,-7.718143,0.575819
3.63,-1.906683,-4.355608,535.697956,3.070909,41.395408,-0.664441,-7.727378,0.573254
3.64,-1.914928,-4.379637,535.621931,3.062284,41.437144,-0.665089,-7.736267,0.571725
3.65,-1.940161,-4.404595,535.503286,3.06048,41.474348,-0.667631,-7.744929,0.571515
3.66,-1.982679,-4.430161,535.375571,3.065225,41.511124,-0.670202,-7.753646,0.572537
3.67,-2.040206,-4.456232,535.264373,3.074576,41.551066,-0.671157,-7.762718,0.574403
3.68,-2.108369,-4.48246,535.184234,3.085602,41.596188,-0.669835,-7.772312,0.57655
3.69,-2.181429,-4.50758,535.141509,3.095094,41.646716,-0.666846,-7.782374,0.578369
3.7,-2.253355,-4.528921,535.140064,3.10021,41.701691,-0.663725,-7.792668,0.579327
3.71,-2.319013,-4.542508,535.183896,3.09917,41.7598,-0.662171,-7.802888,0.579085
3.72,-2.375092,-4.543912,535.272925,3.091886,41.819816,-0.663256,-7.812803,0.577628
3.73,-2.420442,-4.529619,535.394423,3.080171,41.880406,-0.666948,-7.822346,0.575309
3.74,-2.45564,-4.498521,535.517349,3.067181,41.939519,-0.672131,-7.831589,0.572751
3.75,-2.481975,-4.453037,535.595986,3.056264,41.993885,-0.67704,-7.84059,0.570629
3.76,-2.500291,-4.399256,535.583393,3.049846,42.039031,-0.679902,-7.849204,0.569444
3.77,-2.510283,-4.3458,535.44893,3.048961,42.070075,-0.679494,-7.856973,0.569421
3.78,-2.510656,-4.301673,535.191434,3.053466,42.083135,-0.67546,-7.863193,0.570537
3.79,-2.500218,-4.273927,534.842061,3.062541,42.076853,-0.668347,-7.867155,0.572607
3.8,-2.479336,-4.265947,534.456476,3.075047,42.053286,-0.659441,-7.868421,0.57536
3.81,-2.450703,-4.276836,534.100611,3.089662,42.017646,-0.650532,-7.866991,0.578479
3.82,-2.418842,-4.301972,533.834855,3.104929,41.976892,-0.643612,-7.863273,0.581627
3.83,-2.388784,-4.334484,533.700261,3.119356,41.937761,-0.640508,-7.857924,0.584477
3.84,-2.36498,-4.367089,533.70952,3.131543,41.905013,-0.642453,-7.851652,0.58675
3.85,-2.350823,-4.393728,533.845152,3.140317,41.880404,-0.649729,-7.845047,0.588245
3.86,-2.348347,-4.410538,534.065916,3.144936,41.862607,-0.661503,-7.838472,0.588867
3.87,-2.357709,-4.416049,534.319546,3.145377,41.847954,-0.675929,-7.832009,0.58867
3.88,-2.37674,-4.410852,534.557465,3.142541,41.8317,-0.690527,-7.825482,0.587877
3.89,-2.401112,-4.397201,534.746956,3.138172,41.809367,-0.702778,-7.818533,0.586852
3.9,-2.425224,-4.378571,534.877645,3.13442,41.777782,-0.71084,-7.810718,0.586007
3.91,-2.443349,-4.358889,534.960739,3.133148,41.735611,-0.714123,-7.801621,0.585678
3.92,-2.450428,-4.341444,535.02115,3.135182,41.683344,-0.713447,-7.790971,0.585992
3.93,-2.442237,-4.328017,535.085187,3.139906,41.622812,-0.710662,-7.778726,0.586805
3.94,-2.415186,-4.318705,535.168921,3.145548,41.556354,-0.707917,-7.765091,0.587767
3.95,-2.366269,-4.312407,535.272502,3.150226,41.485928,-0.706918,-7.750431,0.588527
3.96,-2.293497,-4.307557,535.382606,3.153172,41.412539,-0.708446,-7.73513,0.588957
3.97,-2.196638,-4.302676,535.48035,3.155369,41.336257,-0.712243,-7.719472,0.58926
3.98,-2.077934,-4.296622,535.549351,3.159147,41.256807,-0.717218,-7.703642,0.589889
3.99,-1.942532,-4.288642,535.580105,3.167016,41.174404,-0.721866,-7.687814,0.591324
4,-1.798425,-4.278299,535.570814,3.180372,41.090353,-0.724782,-7.672254,0.593828
4.01,-1.655698,-4.265457,535.526819,3.198715,41.007108,-0.725155,-7.65734,0.597303
4.02,-1.525075,-4.250627,535.459623,3.219691,40.927825,-0.723035,-7.643494,0.601295
4.03,-1.416059,-4.235693,535.384791,3.23991,40.85572,-0.719261,-7.631095,0.605155
4.04,-1.33523,-4.224322,535.318559,3.25611,40.793501,-0.715055,-7.620416,0.608256
4.05,-1.285161,-4.221217,535.274575,3.266105,40.743,-0.711472,-7.611608,0.610174
4.06,-1.264218,-4.230219,535.262235,3.269165,40.705062,-0.708976,-7.604695,0.610759
4.07,-1.267226,-4.252385,535.286451,3.265875,40.679662,-0.707307,-7.599606,0.610117
4.08,-1.286766,-4.285307,535.347609,3.257755,40.666099,-0.705697,-7.596204,0.608531
4.09,-1.314765,-4.323914,535.440782,3.246852,40.663075,-0.703279,-7.594318,0.606389
4.1,-1.344048,-4.36189,535.554354,3.235444,40.668603,-0.699509,-7.59374,0.60413
4.11,-1.369557,-4.392779,535.669449,3.225858,40.679875,-0.694395,-7.594212,0.602211
4.12,-1.388969,-4.410734,535.762499,3.220316,40.693294,-0.688491,-7.595398,0.601072
4.13,-1.402445,-4.411477,535.812195,3.22063,40.704791,-0.68268,-7.596839,0.601074
4.14,-1.411561,-4.393634,535.808725,3.227585,40.7104,-0.677856,-7.597935,0.602376
4.15,-1.417999,-4.359778,535.760513,3.240263,40.706932,-0.674628,-7.597972,0.604797
4.16,-1.422706,-4.31629,535.694116,3.255884,40.692539,-0.673193,-7.596227,0.607788
4.17,-1.425837,-4.27185,535.645817,3.270659,40.667052,-0.67342,-7.592153,0.610601
4.18,-1.427157,-4.235253,535.647001,3.281444,40.632066,-0.674993,-7.585605,0.612613
4.19,-1.426425,-4.21342,535.70882,3.287286,40.590674,-0.67749,-7.577003,0.613633
4.2,-1.423493,-4.21004,535.813419,3.289863,40.546744,-0.680402,-7.567325,0.613994
4.21,-1.418212,-4.224729,535.91699,3.292467,40.503814,-0.683197,-7.557852,0.614361
4.22,-1.41033,-4.252778,535.964483,3.298175,40.464017,-0.685484,-7.549757,0.615372
4.23,-1.399522,-4.2858,535.910362,3.308331,40.427591,-0.68718,-7.543723,0.617329
4.24,-1.38557,-4.313438,535.737112,3.322172,40.393215,-0.688573,-7.539745,0.620112
4.25,-1.368754,-4.325847,535.463833,3.337546,40.358973,-0.69019,-7.537199,0.6233
4.26,-1.350493,-4.316424,535.141134,3.352044,40.323439,-0.692456,-7.535104,0.626385
4.27,-1.333904,-4.284138,534.834585,3.36383,40.286402,-0.695317,-7.532498,0.628948
4.28,-1.323618,-4.234517,534.603709,3.37195,40.249019,-0.698084,-7.528758,0.630738
4.29,-1.324324,-4.17829,534.484474,3.376366,40.213449,-0.699675,-7.523782,0.631705
4.3,-1.338454,-4.127729,534.481224,3.378003,40.182261,-0.699135,-7.517993,0.632015
4.31,-1.364259,-4.092319,534.570561,3.378772,40.157878,-0.696143,-7.512175,0.632054
4.32,-1.395573,-4.076032,534.714954,3.381313,40.142161,-0.691223,-7.507207,0.632358
4.33,-1.423517,-4.07738,534.879452,3.388285,40.136173,-0.685586,-7.503779,0.633467
4.34,-1.439315,-4.091509,535.043543,3.401382,40.140117,-0.68068,-7.502215,0.635721
4.35,-1.437029,-4.11263,535.203234,3.42048,40.15334,-0.677681,-7.502447,0.639099
4.36,-1.415474,-4.135553,535.36369,3.443346,40.174295,-0.677107,-7.504113,0.643179
4.37,-1.378927,-4.156278,535.527469,3.466141,40.200492,-0.678696,-7.50671,0.647239
4.38,-1.336312,-4.172172,535.685412,3.484662,40.228708,-0.681577,-7.509764,0.650505
4.39,-1.298816,-4.182153,535.815339,3.495932,40.255634,-0.684623,-7.512968,0.652451
4.4,-1.276622,-4.186831,535.88914,3.499506,40.278831,-0.686846,-7.516262,0.653028
4.41,-1.27597,-4.188444,535.884436,3.497827,40.297457,-0.687692,-7.519804,0.65272
4.42,-1.297562,-4.190413,535.795063,3.495276,40.312251,-0.687162,-7.523819,0.652353
4.43,-1.336667,-4.196386,535.635717,3.496186,40.324578,-0.685738,-7.528359,0.652717
4.44,-1.38468,-4.208838,535.439195,3.502787,40.335103,-0.68417,-7.533088,0.654189
4.45,-1.431494,-4.227781,535.247673,3.514225,40.343007,-0.683173,-7.53726,0.65656
4.46,-1.46791,-4.250354,535.101106,3.527177,40.346372,-0.683174,-7.539953,0.659161
4.47,-1.487443,-4.271639,535.026186,3.537547,40.343472,-0.68422,-7.540467,0.661191
4.48,-1.487309,-4.286305,535.029215,3.542184,40.334001,-0.686065,-7.538654,0.662054
4.49,-1.468663,-4.290433,535.095317,3.539866,40.319397,-0.68835,-7.534993,0.661539
4.5,-1.436193,-4.282938,535.194204,3.53144,40.302133,-0.690774,-7.530376,0.659843
4.51,-1.397119,-4.266113,535.290112,3.519445,40.284561,-0.693191,-7.525744,0.657484
4.52,-1.359608,-4.244834,535.351883,3.50751,40.267984,-0.695627,-7.521779,0.655178
4.53,-1.330861,-4.224561,535.359808,3.499593,40.252315,-0.698246,-7.518741,0.65369
4.54,-1.315489,-4.209069,535.3083,3.499088,40.23633,-0.701242,-7.516478,0.653659
4.55,-1.314721,-4.199233,535.20602,3.507931,40.218339,-0.704665,-7.514553,0.655436
4.56,-1.326647,-4.193556,535.074875,3.525969,40.197015,-0.708215,-7.512409,0.658967
4.57,-1.347199,-4.189975,534.946942,3.550833,40.171981,-0.711175,-7.509526,0.663773
4.58,-1.371398,-4.187653,534.857237,3.57836,40.143967,-0.712631,-7.505548,0.669031
4.59,-1.394409,-4.187636,534.832839,3.603528,40.114571,-0.711988,-7.500394,0.673767
4.6,-1.412114,-4.192052,534.882774,3.621775,40.085848,-0.709502,-7.494324,0.677116
4.61,-1.421258,-4.202392,534.9941,3.630305,40.059876,-0.706466,-7.48791,0.678569
4.62,-1.419554,-4.217925,535.136521,3.628841,40.038297,-0.704806,-7.481885,0.678115
4.63,-1.406007,-4.235233,535.273303,3.619504,40.02187,-0.706223,-7.476904,0.676197
4.64,-1.381323,-4.249197,535.373586,3.606048,40.010143,-0.711341,-7.473313,0.673557
4.65,-1.347968,-4.254806,535.421384,3.592896,40.001502,-0.719352,-7.471032,0.671041
4.66,-1.309649,-4.248703,535.418218,3.58416,39.993726,-0.728362,-7.469624,0.669413
4.67,-1.270501,-4.229955,535.37887,3.582683,39.984969,-0.736201,-7.468537,0.669186
4.68,-1.23455,-4.200287,535.322983,3.589254,39.974769,-0.74121,-7.467411,0.670484
4.69,-1.205717,-4.164057,535.267526,3.602391,39.964547,-0.742622,-7.466275,0.673008
4.7,-1.187927,-4.127758,535.22389,3.618935,39.957206,-0.740467,-7.465512,0.676153
4.71,-1.184643,-4.098628,535.199156,3.635226,39.95589,-0.735256,-7.465612,0.679229
4.72,-1.197756,-4.082566,535.197928,3.648281,39.962484,-0.727729,-7.466861,0.681669
4.73,-1.226446,-4.082142,535.221769,3.656445,39.976636,-0.718776,-7.469172,0.683165
4.74,-1.266909,-4.095594,535.266389,3.659422,39.995791,-0.709462,-7.472128,0.683664
4.75,-1.313279,-4.117322,535.319444,3.657951,40.016142,-0.700981,-7.475189,0.683321
4.76,-1.359377,-4.139708,535.361839,3.65359,40.033986,-0.694431,-7.47793,0.682452
4.77,-1.40039,-4.15559,535.373015,3.648691,40.046856,-0.690489,-7.480178,0.681523
4.78,-1.433664,-4.16056,535.337762,3.646278,40.054091,-0.689147,-7.482022,0.681117
4.79,-1.458475,-4.154348,535.251257,3.649427,40.056701,-0.689715,-7.483719,0.681816
4.8,-1.475275,-4.140725,535.120869,3.660183,40.056671,-0.691168,-7.485537,0.683992
4.81,-1.485031,-4.125873,534.96556,3.678566,40.056043,-0.692659,-7.487593,0.687627
4.82,-1.488788,-4.115887,534.813909,3.702326,40.056158,-0.693913,-7.489738,0.692264
4.83,-1.487306,-4.114526,534.700307,3.727706,40.057294,-0.695232,-7.491541,0.697158
4.84,-1.480683,-4.12207,534.658402,3.750828,40.058678,-0.697114,-7.492387,0.701537
4.85,-1.468172,-4.135531,534.711969,3.769022,40.058688,-0.699757,-7.491639,0.70487
4.86,-1.448487,-4.149995,534.865043,3.781524,40.055193,-0.702813,-7.488841,0.707005
4.87,-1.420703,-4.160647,535.095059,3.789395,40.04606,-0.705536,-7.483915,0.708172
4.88,-1.385436,-4.164851,535.354122,3.794853,40.029862,-0.707167,-7.477268,0.708849
4.89,-1.345522,-4.163289,535.581264,3.800343,40.006637,-0.707272,-7.46976,0.709574
4.9,-1.30553,-4.159321,535.722677,3.80769,39.978409,-0.705856,-7.462519,0.710758
4.91,-1.270291,-4.15683,535.751914,3.817624,39.949166,-0.703294,-7.456654,0.712573
4.92,-1.243453,-4.158025,535.681533,3.829725,39.92409,-0.700192,-7.452952,0.714926
4.93,-1.226888,-4.16263,535.560654,3.842659,39.908068,-0.697272,-7.451643,0.717502
4.94,-1.220829,-4.168608,535.457853,3.854499,39.903908,-0.695243,-7.452297,0.719851
4.95,-1.224075,-4.173461,535.434916,3.863128,39.91101,-0.694635,-7.453942,0.721494
4.96,-1.234091,-4.17514,535.521792,3.866764,39.925184,-0.695662,-7.45538,0.722055
4.97,-1.247418,-4.172318,535.703099,3.864521,39.939807,-0.698215,-7.455586,0.721392
4.98,-1.260717,-4.164299,535.921574,3.856844,39.947882,-0.702042,-7.454054,0.719666
4.99,-1.27204,-4.15083,536.097224,3.845656,39.944172,-0.70697,-7.450919,0.717343
5,-1.281433,-4.131911,536.155281,3.834083,39.926589,-0.713009,-7.446833,0.715107
5.01,-1.290415,-4.107626,536.052421,3.825692,39.896422,-0.72024,-7.442634,0.713679
5.02,-1.300763,-4.07822,535.790768,3.823385,39.857591,-0.728517,-7.439022,0.713597
5.03,-1.313447,-4.044646,535.414719,3.8284,39.815434,-0.737199,-7.436373,0.715035
5.04,-1.32829,-4.00934,534.994186,3.839846,39.775547,-0.745096,-7.434763,0.717736
5.05,-1.344434,-3.976436,534.603526,3.854958,39.742988,-0.750725,-7.434105,0.721087
5.06,-1.361391,-3.950817,534.304386,3.869932,39.721907,-0.752756,-7.434322,0.724293
5.07,-1.380143,-3.936459,534.135492,3.88107,39.715418,-0.750484,-7.435458,0.726608
5.08,-1.403457,-3.935187,534.108986,3.88584,39.725372,-0.744158,-7.43769,0.727537
5.09,-1.434853,-3.946468,534.212784,3.883496,39.751901,-0.735034,-7.441211,0.726957
5.1,-1.476503,-3.967918,534.418032,3.875098,39.792978,-0.7251,-7.446039,0.725106
5.11,-1.52718,-3.995936,534.688169,3.862953,39.844417,-0.716576,-7.451898,0.722468
5.12,-1.581505,-4.026353,534.984971,3.849762,39.900508,-0.711311,-7.458248,0.719602
5.13,-1.631061,-4.055204,535.270217,3.837758,39.955113,-0.710238,-7.464475,0.716976
5.14,-1.667066,-4.079513,535.506528,3.828252,40.002959,-0.71301,-7.470116,0.714884
5.15,-1.683669,-4.097743,535.661782,3.821748,40.040783,-0.718016,-7.475012,0.713463
5.16,-1.680524,-4.10973,535.717343,3.81842,40.068006,-0.722896,-7.479318,0.712768
5.17,-1.663363,-4.116292,535.675659,3.81845,40.086583,-0.725469,-7.483368,0.712829
5.18,-1.641923,-4.118837,535.56218,3.821873,40.099902,-0.724648,-7.487441,0.713619
5.19,-1.625844,-4.119027,535.419917,3.828141,40.111168,-0.720879,-7.491535,0.714979
5.2,-1.620471,-4.118337,535.298691,3.835933,40.122034,-0.715882,-7.495261,0.716597
5.21,-1.624791,-4.117576,535.242505,3.843501,40.13215,-0.711838,-7.497938,0.718086
5.22,-1.632552,-4.116741,535.278137,3.849396,40.139637,-0.710405,-7.498837,0.719139
5.23,-1.635758,-4.115483,535.407616,3.853045,40.142032,-0.712046,-7.497471,0.719647
5.24,-1.628536,-4.113874,535.6069,3.854794,40.13722,-0.715943,-7.493783,0.719706
5.25,-1.609469,-4.11282,535.831354,3.855401,40.12417,-0.720518,-7.488209,0.719518
5.26,-1.581568,-4.113701,536.026199,3.855334,40.103436,-0.724217,-7.481619,0.719244
5.27,-1.550374,-4.117371,536.138758,3.854359,40.077263,-0.726149,-7.475166,0.718911
5.28,-1.521393,-4.123066,536.129837,3.851679,40.049099,-0.726317,-7.470037,0.718423
5.29,-1.498091,-4.127852,535.982665,3.846491,40.022635,-0.725451,-7.467151,0.717652
5.3,-1.481151,-4.12719,535.707881,3.838609,40.000864,-0.724638,-7.466917,0.716549
5.31,-1.469067,-4.116707,535.342842,3.828791,39.985644,-0.724907,-7.469166,0.715204
5.32,-1.459699,-4.09448,534.9444,3.818551,39.977893,-0.726869,-7.47328,0.713822
5.33,-1.452088,-4.062609,534.576637,3.809511,39.978047,-0.730494,-7.47845,0.712622
5.34,-1.447719,-4.027085,534.297085,3.802652,39.986359,-0.73515,-7.483919,0.711711
5.35,-1.450443,-3.99589,534.145201,3.797966,40.002841,-0.739914,-7.489132,0.711036
5.36,-1.464854,-3.976154,534.135363,3.794737,40.026981,-0.744018,-7.49379,0.710445
5.37,-1.493908,-3.971589,534.255192,3.792222,40.057507,-0.747186,-7.497823,0.709815
5.38,-1.537065,-3.981176,534.469215,3.790156,40.092378,-0.749684,-7.501345,0.709144
5.39,-1.58989,-3.999608,534.727454,3.788666,40.128959,-0.752049,-7.504563,0.708523
5.4,-1.645112,-4.019265,534.977623,3.787739,40.164314,-0.754647,-7.507662,0.708018
5.41,-1.694596,-4.032947,535.178009,3.786825,40.195559,-0.757322,-7.51069,0.707582
5.42,-1.731472,-4.036342,535.306855,3.784999,40.22024,-0.759392,-7.513493,0.707071
